Row ID,Order Date,Ship Date,Country,State,Postal Code,Region,Catedory,Sub-Category,Product name,Sales,Quantity,Discount,Profit
179,19/09/2021,21/09/2021,México,Baja California Sur,77036,North,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.99699999999996
180,19/09/2021,21/09/2021,México,Baja California Sur,77036,North,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958
181,06/06/2019,13/06/2019,México,Durango,60610,North,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196
182,16/06/2020,20/06/2020,México,Nayarit,27514,West,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.015999999999998,3,0.2,4.7304
183,09/12/2020,13/12/2020,México,Colima,45231,West,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416
184,09/12/2020,13/12/2020,México,Colima,45231,West,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.590999999999998
185,13/10/2020,17/10/2020,México,Guerrero,19140,West,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768
186,13/10/2020,17/10/2020,México,Guerrero,19140,West,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072
187,13/10/2020,17/10/2020,México,Guerrero,19140,West,Office Supplies,Storage,Eldon Simplefile Box Office,59.711999999999996,6,0.2,5.9712
188,13/10/2020,17/10/2020,México,Guerrero,19140,West,Office Supplies,Labels,Avery 489,24.84,3,0.2,8.693999999999999
189,26/09/2018,28/09/2018,México,Baja California Sur,77070,North,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432
190,26/09/2018,28/09/2018,México,Baja California Sur,77070,North,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
191,26/09/2018,02/10/2018,México,Tlaxcala,97206,Center,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.843999999999994
192,26/09/2018,02/10/2018,México,Tlaxcala,97206,Center,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96
193,26/09/2018,02/10/2018,México,Tlaxcala,97206,Center,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864
194,18/12/2019,20/12/2019,México,Oaxaca,33319,East,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
195,18/12/2019,20/12/2019,México,Oaxaca,33319,East,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316
196,18/12/2019,20/12/2019,México,Oaxaca,33319,East,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145
197,20/11/2019,24/11/2019,México,Colima,43229,West,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
198,20/11/2019,24/11/2019,México,Colima,43229,West,Office Supplies,Labels,Avery 512,18.496,8,0.2,6.2424
199,20/11/2019,24/11/2019,México,Colima,43229,West,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966
200,20/11/2019,24/11/2019,México,Colima,43229,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032
201,26/12/2021,28/12/2021,México,Chiapas,80906,East,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592
202,26/12/2021,28/12/2021,México,Chiapas,80906,East,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558
203,26/12/2021,28/12/2021,México,Chiapas,80906,East,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646
204,26/12/2021,28/12/2021,México,Chiapas,80906,East,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
205,26/12/2021,28/12/2021,México,Chiapas,80906,East,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988
206,19/11/2020,23/11/2020,México,Durango,60623,North,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445
207,04/05/2018,09/05/2018,México,Yucatán,10024,East,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0.0,12.864
208,30/12/2021,04/01/2018,México,Verracruz,48180,,Office Supplies,Art,Newell 350,9.84,3,0.0,2.8536
209,15/04/2020,17/04/2020,México,Sinaloa,22204,North,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1,0.0,2.0049
210,12/09/2019,14/09/2019,México,Chiapas,80004,East,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948
211,12/09/2019,14/09/2019,México,Chiapas,80004,East,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.76800000000003,2,0.2,52.5114
212,12/09/2019,14/09/2019,México,Chiapas,80004,East,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232000000000001,1,0.2,1.7136
213,12/09/2019,14/09/2019,México,Chiapas,80004,East,Office Supplies,Labels,Avery 509,6.263999999999999,3,0.2,2.0358
214,09/08/2021,16/08/2021,México,Oaxaca,33710,East,Technology,Phones,AT&T 1070 Corded Phone,178.38400000000001,2,0.2,22.298000000000002
215,09/08/2021,16/08/2021,México,Oaxaca,33710,East,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432
216,28/12/2021,30/12/2021,México,Guerrero,19143,West,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.13600000000001,4,0.2,8.6744
217,04/11/2021,09/11/2021,México,Yucatán,10024,East,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568
218,04/11/2021,09/11/2021,México,Yucatán,10024,East,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0.0,1995.99
219,04/11/2021,09/11/2021,México,Yucatán,10024,East,Technology,Phones,Panasonic Kx-TS550,275.94,6,0.0,80.0226
220,04/11/2021,09/11/2021,México,Yucatán,10024,East,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,129.6
221,04/11/2021,09/11/2021,México,Yucatán,10024,East,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0.0,13.071
222,03/11/2020,05/11/2020,México,Morelos,37130,Center,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995
223,30/08/2019,01/09/2019,México,Guerrero,19143,West,Technology,Phones,Aastra 57i VoIP phone,290.89799999999997,3,0.4,-67.8762
224,30/08/2019,01/09/2019,México,Guerrero,19143,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389
225,30/08/2019,01/09/2019,México,Guerrero,19143,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.7439999999999,4,0.3,-258.5016
226,30/08/2019,01/09/2019,México,Guerrero,19143,West,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.830999999999996
227,30/08/2019,01/09/2019,México,Guerrero,19143,West,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936
228,25/04/2019,29/04/2019,México,Guerrero,19134,West,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7
229,25/04/2019,29/04/2019,México,Guerrero,19134,West,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.815999999999999
230,25/04/2019,29/04/2019,México,Guerrero,19134,West,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
231,22/06/2018,26/06/2018,México,Michoacán,84041,West,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.0,2.3312
232,13/04/2021,21/04/2021,México,Guerrero,19140,West,Office Supplies,Art,Newell 314,17.855999999999998,4,0.2,1.1159999999999999
233,13/04/2021,21/04/2021,México,Guerrero,19140,West,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976
234,13/04/2021,21/04/2021,México,Guerrero,19140,West,Office Supplies,Fasteners,Staples,30.991999999999997,13,0.2,10.0724
235,13/04/2021,21/04/2021,México,Guerrero,19140,West,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916
236,20/12/2018,24/12/2018,México,Baja California Sur,78745,North,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22
237,01/09/2019,03/09/2019,México,Yucatán,10009,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0.0,2.3086
238,01/09/2019,03/09/2019,México,Yucatán,10009,East,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.5432
239,01/09/2019,03/09/2019,México,Yucatán,10009,East,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668
240,01/09/2019,03/09/2019,México,Yucatán,10009,East,Office Supplies,Paper,Xerox 1881,49.12,4,0.0,23.0864
241,01/09/2019,03/09/2019,México,Yucatán,10009,East,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,1415.4296
242,08/04/2019,13/04/2019,México,Yucatán,10035,East,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6,0.2,-4.8588
243,08/04/2019,13/04/2019,México,Yucatán,10035,East,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0.0,3.7996
244,08/04/2019,13/04/2019,México,Yucatán,10035,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0.0,6.9864
245,08/04/2019,13/04/2019,México,Yucatán,10035,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0.0,15.824000000000002
246,23/04/2019,28/04/2019,México,Nayarit,28205,West,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325
247,08/03/2020,11/03/2020,México,Chihuahua,31907,North,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,168.4384
248,08/03/2020,11/03/2020,México,Chihuahua,31907,North,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936
249,25/09/2020,01/10/2020,México,Yucatán,10009,East,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936
250,25/09/2020,01/10/2020,México,Yucatán,10009,East,Furniture,Chairs,Global Ergonomic Managers Chair,488.64599999999996,3,0.1,86.8704
251,25/09/2020,01/10/2020,México,Yucatán,10009,East,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4456
252,25/09/2020,01/10/2020,México,Yucatán,10009,East,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328
253,29/05/2020,04/06/2020,México,Baja California Sur,78550,North,Office Supplies,Paper,Xerox 1930,25.92,5,0.2,9.396
254,29/05/2020,04/06/2020,México,Baja California Sur,78550,North,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,0.2,4.6746
255,23/07/2021,27/07/2021,México,Nuevo León,85705,North,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712000000000001
256,23/07/2021,27/07/2021,México,Nuevo León,85705,North,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8,0.2,179.1888
257,23/07/2021,27/07/2021,México,Nuevo León,85705,North,Office Supplies,Art,Newell 324,9.24,1,0.2,0.924
258,23/07/2021,27/07/2021,México,Nuevo León,85705,North,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.94
259,28/09/2019,01/10/2019,México,Durango,62301,North,Office Supplies,Paper,Xerox 1960,99.13600000000001,4,0.2,30.98
260,28/04/2018,05/05/2018,México,Baja California Sur,77095,North,Office Supplies,Appliances,Holmes Odor Grabber,8.652000000000001,3,0.8,-20.3322
261,28/04/2018,05/05/2018,México,Baja California Sur,77095,North,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.831999999999997,3,0.2,2.6811
262,28/04/2018,05/05/2018,México,Baja California Sur,77095,North,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.175999999999998,4,0.8,-18.8728
263,26/06/2018,29/06/2018,México,Verracruz,48180,,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0.0,8.799
264,27/11/2018,02/12/2018,México,Oaxaca,33024,East,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3,0.45,-157.0095
265,27/11/2018,02/12/2018,México,Oaxaca,33024,East,Technology,Accessories,Logitech Media Keyboard K200,83.976,3,0.2,-1.0497
266,03/12/2018,07/12/2018,México,Guerrero,19140,West,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.63800000000003
267,03/12/2018,07/12/2018,México,Guerrero,19140,West,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,1,0.2,0.777
268,24/11/2021,26/11/2021,México,Colima,45231,West,Office Supplies,Art,Crayola Colored Pencils,2.6239999999999997,1,0.2,0.4264
269,11/12/2020,15/12/2020,México,Yucatán,10009,East,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.8839999999999995
270,11/12/2020,15/12/2020,México,Yucatán,10009,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0.0,13.5932
271,21/09/2021,23/09/2021,México,Guanajuato,98198,West,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.38400000000001,2,0.2,27.7182
272,21/09/2021,23/09/2021,México,Guanajuato,98198,West,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,0.0,701.9883
273,07/06/2021,10/06/2021,México,Durango,61604,North,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623
274,30/06/2020,05/07/2020,México,Hidalgo,89115,Center,Office Supplies,Binders,Tuf-Vin Binders,75.792,3,0.2,25.5798
275,31/10/2018,04/11/2018,México,Verracruz,49201,,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,21.035999999999998
276,08/09/2019,10/09/2019,México,Baja California Sur,77036,North,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952
277,08/09/2019,10/09/2019,México,Baja California Sur,77036,North,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,-317.1528
278,08/09/2019,10/09/2019,México,Baja California Sur,77036,North,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784
279,08/09/2019,10/09/2019,México,Baja California Sur,77036,North,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.583999999999996,2,0.2,0.7198
280,24/12/2021,26/12/2021,México,Oaxaca,33180,East,Office Supplies,Paper,Xerox 1974,9.568,2,0.2,3.4684
281,16/04/2021,20/04/2021,México,Nayarit,28403,West,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.071999999999996,6,0.2,9.767999999999999
282,24/12/2020,29/12/2020,México,Yucatán,10024,East,Office Supplies,Appliances,Staple holder,35.91,3,0.0,9.6957
283,03/11/2020,07/11/2020,México,Guanajuato,98105,West,Office Supplies,Paper,Xerox 191,139.86,7,0.0,65.7342
284,03/11/2020,07/11/2020,México,Guanajuato,98105,West,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.13599999999997,4,0.2,26.8744
285,06/11/2020,10/11/2020,México,Tabasco,40475,East,Office Supplies,Paper,Xerox 1987,5.78,1,0.0,2.8322
286,22/06/2021,25/06/2021,México,Chiapas,80027,East,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,6,0.2,56.5662
287,23/11/2020,26/11/2020,México,Verracruz,48187,,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0.0,11.075999999999999
288,23/11/2020,26/11/2020,México,Verracruz,48187,,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0.0,138.2016
289,12/09/2021,13/09/2021,México,Yucatán,10801,East,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0.0,30.0957
290,01/10/2020,08/10/2020,México,Baja California Sur,78207,North,Office Supplies,Art,Design Ebony Sketching Pencil,6.672000000000001,6,0.2,0.5004
291,15/04/2019,21/04/2019,México,Nayarit,28052,West,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508
292,15/04/2019,21/04/2019,México,Nayarit,28052,West,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
293,15/04/2019,21/04/2019,México,Nayarit,28052,West,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425
294,15/04/2019,21/04/2019,México,Nayarit,28052,West,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748
295,19/12/2021,25/12/2021,México,Oaxaca,32216,East,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892
296,19/12/2021,25/12/2021,México,Oaxaca,32216,East,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585
297,12/06/2019,14/06/2019,México,Durango,60623,North,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.9789999999999,3,0.3,43.1991
298,12/06/2019,14/06/2019,México,Durango,60623,North,Office Supplies,Paper,Xerox 1908,313.488,7,0.2,113.6394
299,15/09/2020,19/09/2020,México,Baja California Sur,77070,North,Office Supplies,Paper,Xerox 1897,31.872,8,0.2,11.5536
300,20/01/2020,23/01/2020,México,Yucatán,10024,East,Furniture,Chairs,Global Deluxe Steno Chair,207.84599999999998,3,0.1,2.3094
301,05/09/2019,07/09/2019,México,Verracruz,48227,,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0.0,3.6660000000000004
302,05/09/2019,07/09/2019,México,Verracruz,48227,,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0.0,23.3928
303,05/09/2019,07/09/2019,México,Verracruz,48227,,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.5755
304,05/09/2019,07/09/2019,México,Verracruz,48227,,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256
305,05/09/2019,07/09/2019,México,Verracruz,48227,,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.0,29.1528
306,05/09/2019,07/09/2019,México,Verracruz,48227,,Office Supplies,Labels,Avery 520,22.05,7,0.0,10.584000000000001
307,20/03/2020,25/03/2020,México,Cohaulia,47201,,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0.0,1.3677
308,01/04/2019,03/04/2019,México,Yucatán,13021,East,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752
309,01/04/2019,03/04/2019,México,Yucatán,13021,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164
310,01/04/2019,03/04/2019,México,Yucatán,13021,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0.0,71.2476
311,01/04/2019,03/04/2019,México,Yucatán,13021,East,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.9248
312,01/04/2019,03/04/2019,México,Yucatán,13021,East,Office Supplies,Art,Newell 342,9.84,3,0.0,2.8536
313,01/04/2019,03/04/2019,México,Yucatán,13021,East,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0.0,9.1312
314,20/10/2020,24/10/2020,México,Colima,44312,West,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.36400000000003,2,0.4,-75.8304
315,20/10/2020,24/10/2020,México,Colima,44312,West,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,66.5408
316,13/12/2019,17/12/2019,México,Sonora,73071,North,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,24.9132
