channel;DateKey;DiscountAmount;DiscountQuantity;Product_ID;PromotionKey;ReturnAmount;ReturnQuantity;SalesAmount;SalesKey;SalesQuantity;StoreKey;TotalCost;UnitCost;UnitPrice
1;01/01/2011 0:00;32,6;2;385;2;0;0;1271,4;1;4;14;664,8;166,2;326
1;01/01/2011 0:00;64,95;1;386;2;0;0;11626,05;1;9;23;3873,42;430,38;1299
1;01/01/2011 0:00;114,885;2;388;5;0;0;4863,465;1;13;267;2538,12;195,24;382,95
1;01/01/2011 0:00;0;0;390;2;0;0;11691;1;9;69;3873,42;430,38;1299
1;01/01/2011 0:00;0;0;390;2;0;0;11691;1;9;173;3873,42;430,38;1299
1;01/01/2011 0:00;389,7;2;390;5;0;0;16497,3;1;13;255;5594,94;430,38;1299
1;01/01/2011 0:00;59,9;2;393;2;0;0;5331,1;1;9;42;2479,14;275,46;599
1;01/01/2011 0:00;179,7;2;393;5;0;0;7607,3;1;13;279;3580,98;275,46;599
1;01/01/2011 0:00;0;0;394;2;0;0;6822;1;9;112;3137,22;348,58;758
1;01/01/2011 0:00;584,55;3;396;5;0;0;16302,45;1;13;278;5594,94;430,38;1299
1;01/01/2011 0:00;151,6;4;400;2;0;0;6670,4;1;9;121;3137,22;348,58;758
1;01/01/2011 0:00;584,55;3;402;5;0;0;16302,45;1;13;268;5594,94;430,38;1299
1;01/01/2011 0:00;34,95;1;405;2;0;0;6256,05;1;9;59;2892,96;321,44;699
1;01/01/2011 0:00;139,8;4;405;2;0;0;6151,2;1;9;112;2892,96;321,44;699
1;01/01/2011 0:00;0;0;406;2;0;0;3446,55;1;9;19;1757,16;195,24;382,95
1;01/01/2011 0:00;57,4425;1;406;5;0;0;4920,9075;1;13;300;2538,12;195,24;382,95
1;01/01/2011 0:00;454,8;4;408;5;0;0;9399,2;1;13;270;4531,54;348,58;758
1;01/01/2011 0:00;32,6;2;409;2;0;0;1271,4;1;4;161;664,8;166,2;326
1;01/01/2011 0:00;38,295;2;412;2;382,95;1;3408,255;1;9;138;1561,92;195,24;382,95
1;01/01/2011 0:00;0;0;413;5;0;0;7787;1;13;268;3580,98;275,46;599
1;01/01/2011 0:00;151,6;4;414;2;0;0;6670,4;1;9;127;3137,22;348,58;758
1;01/01/2011 0:00;13,4975;1;418;2;0;0;3225,9025;1;12;70;1651,56;137,63;269,95
1;01/01/2011 0:00;40,4925;3;418;2;0;0;3198,9075;1;12;172;1651,56;137,63;269,95
1;01/01/2011 0:00;13,4975;1;418;2;0;0;3225,9025;1;12;183;1651,56;137,63;269,95
1;01/01/2011 0:00;107,98;2;418;10;0;0;3131,42;1;12;206;1651,56;137,63;269,95
1;01/01/2011 0:00;0;0;419;2;0;0;9963;1;27;117;5079,51;188,13;369
1;01/01/2011 0:00;221,4;3;419;10;0;0;8634,6;1;24;247;4515,12;188,13;369
1;01/01/2011 0:00;24,995;1;420;2;0;0;13472,305;1;27;9;6881,22;254,86;499,9
1;01/01/2011 0:00;24,995;1;420;2;0;0;13472,305;1;27;44;6881,22;254,86;499,9
1;01/01/2011 0:00;24,995;1;420;2;0;0;13472,305;1;27;113;6881,22;254,86;499,9
1;01/01/2011 0:00;99,98;4;420;2;0;0;13397,32;1;27;149;6881,22;254,86;499,9
1;01/01/2011 0:00;399,92;4;420;10;0;0;11597,68;1;24;217;6116,64;254,86;499,9
1;01/01/2011 0:00;399,92;4;420;10;0;0;11597,68;1;24;230;6116,64;254,86;499,9
1;01/01/2011 0:00;299,94;3;420;10;0;0;11697,66;1;24;233;6116,64;254,86;499,9
1;01/01/2011 0:00;18,45;1;425;2;0;0;9944,55;1;27;43;5079,51;188,13;369
1;01/01/2011 0:00;147,6;2;425;10;0;0;8708,4;1;24;201;4515,12;188,13;369
1;01/01/2011 0:00;0;0;426;2;0;0;13497,3;1;27;138;6881,22;254,86;499,9
1;01/01/2011 0:00;24,995;1;426;2;0;0;13472,305;1;27;178;6881,22;254,86;499,9
1;01/01/2011 0:00;74,985;1;426;5;0;0;19421,115;1;39;257;9939,54;254,86;499,9
1;01/01/2011 0:00;26,995;2;430;2;0;0;3212,405;1;12;17;1651,56;137,63;269,95
1;01/01/2011 0:00;40,4925;3;430;2;0;0;3198,9075;1;12;283;1651,56;137,63;269,95
1;01/01/2011 0:00;49,99;2;432;2;0;0;13447,31;1;27;114;6881,22;254,86;499,9
1;01/01/2011 0:00;24,995;1;432;2;0;0;13472,305;1;27;135;6881,22;254,86;499,9
1;01/01/2011 0:00;49,99;2;432;2;0;0;13447,31;1;27;160;6881,22;254,86;499,9
1;01/01/2011 0:00;53,99;4;435;2;0;0;3185,41;1;12;51;1651,56;137,63;269,95
1;01/01/2011 0:00;0;0;436;2;0;0;9963;1;27;15;5079,51;188,13;369
1;01/01/2011 0:00;0;0;436;2;0;0;9963;1;27;26;5079,51;188,13;369
1;01/01/2011 0:00;73,8;4;436;2;0;0;9889,2;1;27;37;5079,51;188,13;369
1;01/01/2011 0:00;36,9;2;436;2;0;0;9926,1;1;27;76;5079,51;188,13;369
1;01/01/2011 0:00;0;0;436;2;0;0;9963;1;27;88;5079,51;188,13;369
1;01/01/2011 0:00;49,99;2;437;2;0;0;13447,31;1;27;83;6881,22;254,86;499,9
1;01/01/2011 0:00;74,985;3;437;2;0;0;13422,315;1;27;112;6881,22;254,86;499,9
1;01/01/2011 0:00;24,995;1;437;2;0;0;13472,305;1;27;127;6881,22;254,86;499,9
1;01/01/2011 0:00;0;0;437;2;0;0;13497,3;1;27;175;6881,22;254,86;499,9
1;01/01/2011 0:00;224,955;3;437;5;0;0;19271,145;1;39;302;9939,54;254,86;499,9
1;01/01/2011 0:00;10,9975;1;440;2;0;0;2628,4025;1;12;114;1345,68;112,14;219,95
1;01/01/2011 0:00;131,97;3;440;10;0;0;2507,43;1;12;213;1345,68;112,14;219,95
1;01/01/2011 0:00;0;0;440;10;0;0;2639,4;1;12;235;1345,68;112,14;219,95
1;01/01/2011 0:00;26,99;2;442;2;0;0;3211,81;1;12;88;1651,2;137,6;269,9
1;01/01/2011 0:00;53,98;4;442;2;0;0;3184,82;1;12;96;1651,2;137,6;269,9
1;01/01/2011 0:00;13,495;1;442;2;0;0;6464,105;1;24;285;3302,4;137,6;269,9
1;01/01/2011 0:00;43,99;4;446;2;0;0;2595,41;1;12;54;1345,68;112,14;219,95
1;01/01/2011 0:00;32,9925;3;446;2;0;0;2606,4075;1;12;59;1345,68;112,14;219,95
1;01/01/2011 0:00;32,9925;3;446;2;0;0;2606,4075;1;12;160;1345,68;112,14;219,95
1;01/01/2011 0:00;43,99;4;446;2;0;0;2595,41;1;12;163;1345,68;112,14;219,95
1;01/01/2011 0:00;10,9975;1;446;2;0;0;2628,4025;1;12;194;1345,68;112,14;219,95
1;01/01/2011 0:00;175,96;4;446;10;0;0;2463,44;1;12;238;1345,68;112,14;219,95
1;01/01/2011 0:00;137,94;3;447;10;0;0;2620,86;1;12;209;1406,52;117,21;229,9
1;01/01/2011 0:00;45,98;1;447;10;0;0;2712,82;1;12;237;1406,52;117,21;229,9
1;01/01/2011 0:00;0;0;448;2;269,9;1;3238,8;1;12;157;1651,2;137,6;269,9
1;01/01/2011 0:00;0;0;452;10;0;0;2639,4;1;12;239;1345,68;112,14;219,95
1;01/01/2011 0:00;0;0;454;2;0;0;3238,8;1;12;176;1651,2;137,6;269,9
1;01/01/2011 0:00;40,485;1;454;5;0;0;4817,715;1;18;302;2476,8;137,6;269,9
1;01/01/2011 0:00;34,485;3;458;2;0;0;2724,315;1;12;9;1406,52;117,21;229,9
1;01/01/2011 0:00;13,495;1;459;2;0;0;3225,305;1;12;78;1651,2;137,6;269,9
1;01/01/2011 0:00;26,99;2;459;2;0;0;3211,81;1;12;282;1651,2;137,6;269,9
1;01/01/2011 0:00;0;0;460;2;0;0;3598,8;1;12;24;1834,8;152,9;299,9
1;01/01/2011 0:00;44,985;3;460;2;0;0;3553,815;1;12;131;1834,8;152,9;299,9
1;01/01/2011 0:00;14,85;3;469;2;0;0;381,15;1;4;17;201,88;50,47;99
1;01/01/2011 0:00;6,45;1;470;2;0;0;509,55;1;4;37;263,08;65,77;129
1;01/01/2011 0:00;0;0;470;2;0;0;516;1;4;112;263,08;65,77;129
1;01/01/2011 0:00;25,8;1;470;10;0;0;490,2;1;4;213;263,08;65,77;129
1;01/01/2011 0:00;103,2;4;470;10;0;0;412,8;1;4;250;263,08;65,77;129
1;01/01/2011 0:00;0;0;471;2;0;0;396;1;4;83;201,88;50,47;99
1;01/01/2011 0:00;4,95;1;471;2;0;0;391,05;1;4;94;201,88;50,47;99
1;01/01/2011 0:00;14,85;3;471;2;0;0;381,15;1;4;135;201,88;50,47;99
1;01/01/2011 0:00;29,7;2;471;5;0;0;564,3;1;6;292;302,82;50,47;99
1;01/01/2011 0:00;13,8;4;472;2;0;0;262,2;1;4;156;140,72;35,18;69
1;01/01/2011 0:00;41,4;3;472;10;69;1;234,6;1;4;220;140,72;35,18;69
1;01/01/2011 0:00;13,8;1;472;10;0;0;262,2;1;4;238;140,72;35,18;69
1;01/01/2011 0:00;13,8;1;472;10;0;0;262,2;1;4;248;140,72;35,18;69
1;01/01/2011 0:00;11,8;4;473;2;0;0;224,2;1;4;38;120,32;30,08;59
1;01/01/2011 0:00;0;0;474;2;0;0;196;1;4;88;99,92;24,98;49
1;01/01/2011 0:00;4,9;2;474;2;0;0;191,1;1;4;94;99,92;24,98;49
1;01/01/2011 0:00;0;0;474;2;0;0;196;1;4;198;99,92;24,98;49
1;01/01/2011 0:00;19,6;2;474;10;0;0;176,4;1;4;221;99,92;24,98;49
1;01/01/2011 0:00;19,6;2;474;10;0;0;176,4;1;4;263;99,92;24,98;49
1;01/01/2011 0:00;9,9;2;483;2;0;0;386,1;1;4;61;201,88;50,47;99
1;01/01/2011 0:00;14,85;3;483;2;0;0;381,15;1;4;78;201,88;50,47;99
1;01/01/2011 0:00;9,9;2;483;2;0;0;386,1;1;4;192;201,88;50,47;99
1;01/01/2011 0:00;4,95;1;483;2;0;0;391,05;1;4;282;201,88;50,47;99
1;01/01/2011 0:00;19,35;3;484;2;0;0;496,65;1;4;141;263,08;65,77;129
1;01/01/2011 0:00;103,2;4;484;10;129;1;412,8;1;4;230;263,08;65,77;129
1;01/01/2011 0:00;0;0;485;2;0;0;396;1;4;89;201,88;50,47;99
1;01/01/2011 0:00;59,4;4;485;5;0;0;534,6;1;6;277;302,82;50,47;99
1;01/01/2011 0:00;6,9;2;486;2;0;0;269,1;1;4;290;140,72;35,18;69
1;01/01/2011 0:00;55,2;4;486;10;0;0;220,8;1;4;210;140,72;35,18;69
1;01/01/2011 0:00;4,9;2;488;2;0;0;191,1;1;4;175;99,92;24,98;49
1;01/01/2011 0:00;2,45;1;488;2;0;0;193,55;1;4;183;99,92;24,98;49
1;01/01/2011 0:00;29,4;3;488;10;0;0;166,6;1;4;235;99,92;24,98;49
1;01/01/2011 0:00;4,95;1;497;2;99;1;391,05;1;4;108;201,88;50,47;99
1;01/01/2011 0:00;0;0;497;2;0;0;396;1;4;116;201,88;50,47;99
1;01/01/2011 0:00;0;0;498;2;0;0;516;1;4;59;263,08;65,77;129
1;01/01/2011 0:00;14,85;3;499;2;0;0;381,15;1;4;54;201,88;50,47;99
1;01/01/2011 0:00;14,85;1;499;5;0;0;579,15;1;6;296;302,82;50,47;99
1;01/01/2011 0:00;6,9;2;500;2;0;0;269,1;1;4;39;91,44;22,86;69
1;01/01/2011 0:00;3,45;1;500;2;69;1;272,55;1;4;111;91,44;22,86;69
1;01/01/2011 0:00;0;0;501;10;0;0;236;1;4;250;120,32;30,08;59
1;01/01/2011 0:00;9;2;502;2;0;0;351;1;4;39;119,28;29,82;90
1;01/01/2011 0:00;103,2;4;512;10;129;1;412,8;1;4;244;263,08;65,77;129
1;01/01/2011 0:00;14,85;3;513;2;0;0;381,15;1;4;59;201,88;50,47;99
1;01/01/2011 0:00;19,8;4;513;2;0;0;376,2;1;4;117;201,88;50,47;99
1;01/01/2011 0:00;14,85;3;513;2;0;0;381,15;1;4;165;201,88;50,47;99
1;01/01/2011 0:00;19,8;4;513;2;0;0;376,2;1;4;175;201,88;50,47;99
1;01/01/2011 0:00;10,35;3;514;2;0;0;265,65;1;4;68;91,44;22,86;69
1;01/01/2011 0:00;0;0;514;2;0;0;276;1;4;124;91,44;22,86;69
1;01/01/2011 0:00;8,85;3;515;2;0;0;227,15;1;4;64;120,32;30,08;59
1;01/01/2011 0:00;2,95;1;515;2;0;0;233,05;1;4;128;120,32;30,08;59
1;01/01/2011 0:00;35,4;3;515;10;0;0;200,6;1;4;236;120,32;30,08;59
1;01/01/2011 0:00;0;0;517;2;0;0;7371;1;9;68;2442,15;271,35;819
1;01/01/2011 0:00;0;0;517;5;0;0;10647;1;13;270;3527,55;271,35;819
1;01/01/2011 0:00;19,8;4;525;2;0;0;376,2;1;4;128;201,88;50,47;99
1;01/01/2011 0:00;79,2;4;525;10;0;0;316,8;1;4;305;201,88;50,47;99
1;01/01/2011 0:00;19,35;3;526;2;0;0;496,65;1;4;150;263,08;65,77;129
1;01/01/2011 0:00;4,95;1;527;2;0;0;391,05;1;4;40;201,88;50,47;99
1;01/01/2011 0:00;4,95;1;527;2;0;0;391,05;1;4;69;201,88;50,47;99
1;01/01/2011 0:00;0;0;527;2;0;0;396;1;4;117;201,88;50,47;99
1;01/01/2011 0:00;0;0;528;2;0;0;7371;1;9;144;2442,15;271,35;819
1;01/01/2011 0:00;368,55;3;528;5;0;0;10278,45;1;13;253;3527,55;271,35;819
1;01/01/2011 0:00;19,8;1;536;10;0;0;376,2;1;4;221;201,88;50,47;99
1;01/01/2011 0:00;79,2;4;536;10;0;0;316,8;1;4;236;201,88;50,47;99
1;01/01/2011 0:00;6,45;1;537;2;0;0;509,55;1;4;170;263,08;65,77;129
1;01/01/2011 0:00;39,6;2;538;10;0;0;356,4;1;4;263;201,88;50,47;99
1;01/01/2011 0:00;0;0;539;2;0;0;20655;1;9;66;6843,42;760,38;2295
1;01/01/2011 0:00;499,8;4;540;2;0;0;21991,2;1;9;15;7451,73;827,97;2499
1;01/01/2011 0:00;999,6;2;540;10;0;0;18992,4;1;8;240;6623,76;827,97;2499
1;01/01/2011 0:00;34,35;3;543;2;0;0;2026,65;1;9;63;1050,75;116,75;229
1;01/01/2011 0:00;0;0;543;2;229;1;2061;1;9;94;934;116,75;229
1;01/01/2011 0:00;13,9;2;549;2;0;0;542,1;1;4;114;283,48;70,87;139
1;01/01/2011 0:00;55,6;2;549;10;0;0;500,4;1;4;209;283,48;70,87;139
1;01/01/2011 0:00;83,4;3;549;10;0;0;472,6;1;4;225;283,48;70,87;139
1;01/01/2011 0:00;16,35;3;550;2;0;0;419,65;1;4;61;222,28;55,57;109
1;01/01/2011 0:00;5,45;1;550;2;0;0;430,55;1;4;117;222,28;55,57;109
1;01/01/2011 0:00;65,4;3;550;10;109;1;370,6;1;4;246;222,28;55,57;109
1;01/01/2011 0:00;1377;3;551;10;0;0;16983;1;8;242;6083,04;760,38;2295
1;01/01/2011 0:00;0;0;552;2;0;0;22491;1;9;192;7451,73;827,97;2499
1;01/01/2011 0:00;0;0;552;2;0;0;22491;1;9;284;7451,73;827,97;2499
1;01/01/2011 0:00;0;0;555;2;0;0;2061;1;9;63;1050,75;116,75;229
1;01/01/2011 0:00;20,85;3;561;2;0;0;535,15;1;4;126;283,48;70,87;139
1;01/01/2011 0:00;21,8;4;562;2;109;1;414,2;1;4;132;222,28;55,57;109
1;01/01/2011 0:00;5,45;1;562;2;0;0;430,55;1;4;138;222,28;55,57;109
1;01/01/2011 0:00;0;0;562;2;0;0;436;1;4;291;222,28;55,57;109
1;01/01/2011 0:00;65,4;3;562;10;0;0;370,6;1;4;209;222,28;55,57;109
1;01/01/2011 0:00;0;0;563;2;0;0;20655;1;9;26;6843,42;760,38;2295
1;01/01/2011 0:00;0;0;563;2;2295;1;20655;1;9;163;6083,04;760,38;2295
1;01/01/2011 0:00;459;1;563;10;0;0;17901;1;8;215;6083,04;760,38;2295
1;01/01/2011 0:00;374,85;3;564;2;2499;1;22116,15;1;9;108;6623,76;827,97;2499
1;01/01/2011 0:00;999,6;2;564;10;0;0;18992,4;1;8;201;6623,76;827,97;2499
1;01/01/2011 0:00;999,6;2;564;10;0;0;18992,4;1;8;231;6623,76;827,97;2499
1;01/01/2011 0:00;1499,4;3;564;10;0;0;18492,6;1;8;245;6623,76;827,97;2499
1;01/01/2011 0:00;22,9;2;567;2;0;0;2038,1;1;9;89;1050,75;116,75;229
1;01/01/2011 0:00;22,9;2;567;2;0;0;2038,1;1;9;94;1050,75;116,75;229
1;01/01/2011 0:00;99,8;1;568;10;0;0;3892,2;1;8;231;2035,2;254,4;499
1;01/01/2011 0:00;99,8;1;568;10;0;0;3892,2;1;8;243;2035,2;254,4;499
1;01/01/2011 0:00;13,9;2;573;2;0;0;542,1;1;4;52;283,48;70,87;139
1;01/01/2011 0:00;13,9;2;573;2;0;0;542,1;1;4;118;283,48;70,87;139
1;01/01/2011 0:00;10,9;2;574;2;0;0;425,1;1;4;44;222,28;55,57;109
1;01/01/2011 0:00;0;0;574;10;0;0;436;1;4;237;222,28;55,57;109
1;01/01/2011 0:00;344,25;3;575;2;0;0;20310,75;1;9;67;6843,42;760,38;2295
1;01/01/2011 0:00;114,75;1;575;2;0;0;20540,25;1;9;161;6843,42;760,38;2295
1;01/01/2011 0:00;1377;3;575;10;0;0;16983;1;8;224;6083,04;760,38;2295
1;01/01/2011 0:00;34,35;3;579;2;0;0;2026,65;1;9;105;1050,75;116,75;229
1;01/01/2011 0:00;0;0;579;2;0;0;2061;1;9;197;1050,75;116,75;229
1;01/01/2011 0:00;103,05;3;579;5;0;0;2873,95;1;13;268;1517,75;116,75;229
1;01/01/2011 0:00;91,6;2;579;10;0;0;1740,4;1;8;210;934;116,75;229
1;01/01/2011 0:00;399,2;4;580;10;0;0;3592,8;1;8;208;2035,2;254,4;499
1;01/01/2011 0:00;55,6;2;585;10;0;0;500,4;1;4;206;283,48;70,87;139
1;01/01/2011 0:00;229,5;2;587;2;0;0;20425,5;1;9;144;6843,42;760,38;2295
1;01/01/2011 0:00;459;4;587;2;0;0;20196;1;9;147;6843,42;760,38;2295
1;01/01/2011 0:00;114,75;1;587;2;0;0;20540,25;1;9;190;6843,42;760,38;2295
1;01/01/2011 0:00;459;4;587;2;0;0;20196;1;9;283;6843,42;760,38;2295
1;01/01/2011 0:00;45,8;4;591;2;0;0;2015,2;1;9;170;1050,75;116,75;229
1;01/01/2011 0:00;0;0;591;2;0;0;2061;1;9;185;1050,75;116,75;229
1;01/01/2011 0:00;74,85;3;592;2;0;0;4416,15;1;9;34;2289,6;254,4;499
1;01/01/2011 0:00;99,8;4;592;2;0;0;4391,2;1;9;69;2289,6;254,4;499
1;01/01/2011 0:00;24,95;1;592;2;0;0;4466,05;1;9;196;2289,6;254,4;499
1;01/01/2011 0:00;13,9;2;597;2;0;0;542,1;1;4;13;283,48;70,87;139
1;01/01/2011 0:00;6,95;1;597;2;0;0;549,05;1;4;129;283,48;70,87;139
1;01/01/2011 0:00;0;0;597;10;0;0;556;1;4;237;283,48;70,87;139
1;01/01/2011 0:00;83,4;3;597;10;139;1;472,6;1;4;304;283,48;70,87;139
1;01/01/2011 0:00;16,35;3;598;2;0;0;419,65;1;4;49;222,28;55,57;109
1;01/01/2011 0:00;21,8;4;598;2;0;0;414,2;1;4;70;222,28;55,57;109
1;01/01/2011 0:00;0;0;598;5;0;0;654;1;6;267;333,42;55,57;109
1;01/01/2011 0:00;87,2;4;598;10;0;0;348,8;1;4;237;222,28;55,57;109
1;01/01/2011 0:00;45,8;4;603;2;0;0;2015,2;1;9;101;1050,75;116,75;229
1;01/01/2011 0:00;34,35;3;603;2;0;0;2026,65;1;9;291;1050,75;116,75;229
1;01/01/2011 0:00;299,4;3;604;10;0;0;3692,6;1;8;204;2035,2;254,4;499
1;01/01/2011 0:00;83,4;4;609;5;0;0;750,6;1;6;265;425,22;70,87;139
1;01/01/2011 0:00;111,2;4;609;10;0;0;444,8;1;4;202;283,48;70,87;139
1;01/01/2011 0:00;111,2;4;609;10;0;0;444,8;1;4;211;283,48;70,87;139
1;01/01/2011 0:00;83,4;3;609;10;0;0;472,6;1;4;242;283,48;70,87;139
1;01/01/2011 0:00;65,4;3;610;10;0;0;370,6;1;4;249;222,28;55,57;109
1;01/01/2011 0:00;11,45;1;615;2;0;0;2049,55;1;9;64;1050,75;116,75;229
1;01/01/2011 0:00;34,35;3;615;2;0;0;2026,65;1;9;160;1050,75;116,75;229
1;01/01/2011 0:00;137,4;4;615;5;0;0;2839,6;1;13;278;1517,75;116,75;229
1;01/01/2011 0:00;74,85;3;616;2;0;0;4416,15;1;9;290;2289,6;254,4;499
1;01/01/2011 0:00;0;0;616;10;0;0;3992;1;8;246;2035,2;254,4;499
1;01/01/2011 0:00;0;0;621;2;0;0;556;1;4;123;283,48;70,87;139
1;01/01/2011 0:00;0;0;621;10;0;0;556;1;4;210;283,48;70,87;139
1;01/01/2011 0:00;6,95;1;632;2;0;0;549,05;1;4;10;283,48;70,87;139
1;01/01/2011 0:00;22,9;2;637;2;0;0;2038,1;1;9;24;1050,75;116,75;229
1;01/01/2011 0:00;22,9;2;637;2;229;1;2038,1;1;9;30;934;116,75;229
1;01/01/2011 0:00;0;0;637;2;0;0;2061;1;9;78;1050,75;116,75;229
1;01/01/2011 0:00;99,8;4;638;2;0;0;4391,2;1;9;139;2289,6;254,4;499
1;01/01/2011 0:00;199,6;2;638;10;499;1;3792,4;1;8;205;1780,8;254,4;499
1;01/01/2011 0:00;23,85;3;642;2;0;0;1407,15;1;9;78;658,08;73,12;159
1;01/01/2011 0:00;31,8;4;642;2;0;0;1399,2;1;9;176;658,08;73,12;159
1;01/01/2011 0:00;63,6;2;642;10;159;1;1208,4;1;8;304;511,84;73,12;159
1;01/01/2011 0:00;25,35;3;643;2;0;0;1495,65;1;9;54;699,48;77,72;169
1;01/01/2011 0:00;0;0;644;2;0;0;316;1;4;63;161,12;40,28;79
1;01/01/2011 0:00;15,8;1;644;10;0;0;300,2;1;4;237;161,12;40,28;79
1;01/01/2011 0:00;31,6;2;644;10;0;0;284,4;1;4;241;161,12;40,28;79
1;01/01/2011 0:00;32,85;3;646;2;0;0;1938,15;1;9;34;653,04;72,56;219
1;01/01/2011 0:00;21,9;2;646;2;0;0;1949,1;1;9;93;653,04;72,56;219
1;01/01/2011 0:00;0;0;649;10;0;0;364;1;4;214;185,56;46,39;91
1;01/01/2011 0:00;0;0;649;10;0;0;364;1;4;247;185,56;46,39;91
1;01/01/2011 0:00;11,7;3;650;2;0;0;300,3;1;4;34;159,08;39,77;78
1;01/01/2011 0:00;0;0;651;2;116;1;2088;1;18;108;906,78;53,34;116
1;01/01/2011 0:00;0;0;651;2;0;0;1044;1;9;288;480,06;53,34;116
1;01/01/2011 0:00;52,2;3;651;5;116;1;1455,8;1;13;251;640,08;53,34;116
1;01/01/2011 0:00;18,15;3;652;2;0;0;1070,85;1;9;55;500,76;55,64;121
1;01/01/2011 0:00;24,2;4;652;2;0;0;1064,8;1;9;92;500,76;55,64;121
1;01/01/2011 0:00;72,6;3;652;10;0;0;895,4;1;8;221;445,12;55,64;121
1;01/01/2011 0:00;13,6;2;653;2;0;0;1210,4;1;9;40;562,86;62,54;136
1;01/01/2011 0:00;20,4;3;653;2;0;0;1203,6;1;9;176;562,86;62,54;136
1;01/01/2011 0:00;0;0;655;2;0;0;1440;1;9;47;662,22;73,58;160
1;01/01/2011 0:00;24;3;655;2;0;0;1416;1;9;149;662,22;73,58;160
1;01/01/2011 0:00;0;0;655;10;160;1;1280;1;8;244;515,06;73,58;160
1;01/01/2011 0:00;20,9;2;658;2;0;0;1860,1;1;9;103;623,25;69,25;209
1;01/01/2011 0:00;41,8;1;658;10;209;1;1630,2;1;8;212;484,75;69,25;209
1;01/01/2011 0:00;15,9;2;660;2;0;0;1415,1;1;9;14;658,08;73,12;159
1;01/01/2011 0:00;31,8;4;660;2;0;0;1399,2;1;9;127;658,08;73,12;159
1;01/01/2011 0:00;23,85;3;660;2;318;2;2838,15;1;18;290;1169,92;73,12;159
1;01/01/2011 0:00;11,8;1;662;2;0;0;2112,2;1;9;28;703,71;78,19;236
1;01/01/2011 0:00;0;0;662;2;0;0;2124;1;9;134;703,71;78,19;236
1;01/01/2011 0:00;0;0;663;10;0;0;1984;1;8;218;657,36;82,17;248
1;01/01/2011 0:00;16,3;2;666;2;0;0;1450,7;1;9;49;674,64;74,96;163
1;01/01/2011 0:00;16,3;2;666;2;0;0;1450,7;1;9;86;674,64;74,96;163
1;01/01/2011 0:00;0;0;666;2;0;0;1467;1;9;96;674,64;74,96;163
1;01/01/2011 0:00;0;0;666;5;0;0;2119;1;13;277;974,48;74,96;163
1;01/01/2011 0:00;32,6;1;666;10;0;0;1271,4;1;8;241;599,68;74,96;163
1;01/01/2011 0:00;130,4;4;666;10;0;0;1988,6;1;13;297;974,48;74,96;163
1;01/01/2011 0:00;0;0;667;2;0;0;1710;1;9;103;786,33;87,37;190
1;01/01/2011 0:00;112,8;3;669;10;0;0;1391,2;1;8;202;691,6;86,45;188
1;01/01/2011 0:00;0;0;669;10;0;0;1504;1;8;247;691,6;86,45;188
1;01/01/2011 0:00;37,6;1;669;10;0;0;2406,4;1;13;297;1123,85;86,45;188
1;01/01/2011 0:00;29,4;3;670;2;0;0;1734,6;1;9;16;811,17;90,13;196
1;01/01/2011 0:00;0;0;670;2;0;0;1764;1;9;193;811,17;90,13;196
1;01/01/2011 0:00;156,8;4;670;10;0;0;2979,2;1;16;221;1442,08;90,13;196
1;01/01/2011 0:00;78,4;2;670;10;0;0;1489,6;1;8;237;721,04;90,13;196
1;01/01/2011 0:00;31,8;1;671;10;0;0;1240,2;1;8;201;584,96;73,12;159
1;01/01/2011 0:00;31,8;1;671;10;0;0;1240,2;1;8;207;584,96;73,12;159
1;01/01/2011 0:00;25,35;3;672;2;0;0;1495,65;1;9;76;699,48;77,72;169
1;01/01/2011 0:00;25,35;3;672;2;0;0;1495,65;1;9;96;699,48;77,72;169
1;01/01/2011 0:00;50,7;2;672;5;0;0;2146,3;1;13;265;1010,36;77,72;169
1;01/01/2011 0:00;0;0;673;10;79;1;316;1;4;204;161,12;40,28;79
1;01/01/2011 0:00;15,8;1;673;10;79;1;300,2;1;4;246;161,12;40,28;79
1;01/01/2011 0:00;43,8;4;675;2;0;0;1927,2;1;9;180;653,04;72,56;219
1;01/01/2011 0:00;0;0;678;2;0;0;364;1;4;126;185,56;46,39;91
1;01/01/2011 0:00;3,9;1;679;2;0;0;308,1;1;4;39;159,08;39,77;78
1;01/01/2011 0:00;46,8;3;679;10;0;0;265,2;1;4;224;159,08;39,77;78
1;01/01/2011 0:00;62,4;4;679;10;0;0;561,6;1;8;226;318,16;39,77;78
1;01/01/2011 0:00;15,6;1;679;10;0;0;296,4;1;4;232;159,08;39,77;78
1;01/01/2011 0:00;17,4;3;680;2;0;0;1026,6;1;9;43;480,06;53,34;116
1;01/01/2011 0:00;69,6;4;680;5;0;0;1438,4;1;13;275;693,42;53,34;116
1;01/01/2011 0:00;46,4;2;680;10;0;0;881,6;1;8;208;426,72;53,34;116
1;01/01/2011 0:00;92,8;4;680;10;0;0;835,2;1;8;215;426,72;53,34;116
1;01/01/2011 0:00;6,05;1;681;2;0;0;1082,95;1;9;16;500,76;55,64;121
1;01/01/2011 0:00;12,1;2;681;2;121;1;1076,9;1;9;47;445,12;55,64;121
1;01/01/2011 0:00;18,15;3;681;2;0;0;1070,85;1;9;184;500,76;55,64;121
1;01/01/2011 0:00;0;0;682;2;0;0;1224;1;9;171;562,86;62,54;136
