Backorder Risk;Distribution Center;Location;Product ID;Risk Score
51;Center C;USA;10004712;High
51;Center C;USA;10005262;High
51;Center C;USA;10005332;High
51;Center C;USA;10005402;High
51;Center C;USA;10005522;High
51;Center C;USA;10005592;High
51;Center C;USA;10005862;High
51;Center C;USA;10005872;High
51;Center C;USA;10006692;High
51;Center C;USA;10006882;High
51;Center C;USA;10007112;High
51;Center C;USA;10007152;High
51;Center C;USA;10007672;High
51;Center C;USA;10008462;High
51;Center C;USA;10008572;High
51;Center C;USA;10008592;High
51;Center C;USA;10009022;High
51;Center C;USA;10009352;High
51;Center C;USA;10009602;High
51;Center C;USA;10009962;High
51;Center C;USA;10009982;High
51;Center C;USA;10010032;High
51;Center C;USA;10010692;High
51;Center C;USA;10010782;High
51;Center C;USA;10010832;High
51;Center C;USA;10011062;High
51;Center C;USA;10011172;High
51;Center C;USA;10011232;High
51;Center C;USA;10011252;High
51;Center C;USA;10013772;High
51;Center C;USA;10014162;High
51;Center C;USA;10014262;High
51;Center C;USA;10014512;High
51;Center C;USA;10014542;High
51;Center C;USA;10014812;High
51;Center C;USA;10014922;High
51;Center C;USA;10015512;High
51;Center C;USA;10015722;High
51;Center C;USA;10016722;High
51;Center C;USA;10032372;High
51;Center C;USA;10032592;High
51;Center C;USA;10032952;High
51;Center C;USA;10033432;High
51;Center C;USA;10033572;High
51;Center C;USA;10033772;High
51;Center C;USA;10034332;High
51;Center C;USA;10034652;High
51;Center C;USA;10035022;High
51;Center C;USA;10035342;High
51;Center C;USA;10035862;High
51;Center C;USA;10035872;High
51;Center C;USA;10036222;High
51;Center C;USA;10036242;High
51;Center C;USA;10036432;High
51;Center C;USA;10036512;High
51;Center C;USA;10036882;High
51;Center C;USA;10037642;High
51;Center C;USA;10038042;High
51;Center C;USA;10038152;High
51;Center C;USA;10039052;High
51;Center C;USA;10039862;High
51;Center D;Brazil;10050445;Low
51;Center D;Brazil;10051853;Low
51;Center D;France;10018893;High
51;Center D;France;10041323;Low
51;Center D;Germany;10041753;Low
51;Center D;Greater China;10022673;High
51;Center D;Greater China;10023293;High
51;Center D;Greater China;10024523;High
51;Center D;Greater China;10025243;High
51;Center D;Greater China;10025293;High
51;Center D;Greater China;10025453;High
51;Center D;Greater China;10025553;High
51;Center D;Greater China;10026033;High
51;Center D;Greater China;10026203;High
51;Center D;Greater China;10026283;High
51;Center D;Greater China;10026533;High
51;Center D;Greater China;10027123;High
51;Center D;Greater China;10027313;High
51;Center D;Greater China;10027413;High
51;Center D;Greater China;10042633;Low
51;Center D;Japan;10027503;High
51;Center D;Japan;10027833;High
51;Center D;Japan;10028073;High
51;Center D;Japan;10028403;High
51;Center D;Japan;10028483;High
51;Center D;Japan;10028853;High
51;Center D;Japan;10029273;High
51;Center D;Japan;10029513;High
51;Center D;Japan;10029623;High
51;Center D;Japan;10029753;High
51;Center D;Japan;10030453;High
51;Center D;Japan;10030953;High
51;Center D;Japan;10043453;Low
51;Center D;Japan;10043593;Low
51;Center D;Japan;10044603;Low
51;Center D;Spain;10019563;High
51;Center D;Spain;10019693;High
51;Center D;Spain;10019773;High
51;Center D;Spain;10020333;High
51;Center D;Spain;10021463;High
51;Center D;Spain;10022243;High
51;Center D;Spain;10042083;Low
51;Center D;Spain;10042093;Low
51;Center D;Spain;10042223;Low
51;Center D;UK;10017253;High
51;Center D;UK;10017773;High
51;Center D;USA;10000593;High
51;Center D;USA;10000683;High
51;Center D;USA;10000843;High
51;Center D;USA;10001043;High
51;Center D;USA;10001233;High
51;Center D;USA;10001773;High
51;Center D;USA;10002313;High
51;Center D;USA;10002323;High
51;Center D;USA;10002363;High
51;Center D;USA;10002793;High
51;Center D;USA;10003193;High
51;Center D;USA;10003613;High
51;Center D;USA;10003943;High
51;Center D;USA;10004113;High
51;Center D;USA;10004173;High
51;Center D;USA;10004513;High
51;Center D;USA;10004723;High
51;Center D;USA;10004923;High
51;Center D;USA;10005233;High
51;Center D;USA;10005733;High
51;Center D;USA;10006083;High
51;Center D;USA;10006093;High
51;Center D;USA;10006123;High
51;Center D;USA;10006443;High
51;Center D;USA;10006703;High
51;Center D;USA;10008083;High
51;Center D;USA;10008163;High
51;Center D;USA;10008223;High
51;Center D;USA;10009133;High
51;Center D;USA;10010243;High
51;Center D;USA;10010593;High
51;Center D;USA;10010733;High
51;Center D;USA;10011253;High
51;Center D;USA;10012513;High
51;Center D;USA;10012563;High
51;Center D;USA;10012633;High
51;Center D;USA;10013483;High
51;Center D;USA;10014563;High
51;Center D;USA;10014833;High
51;Center D;USA;10014863;High
51;Center D;USA;10016193;High
51;Center D;USA;10016413;High
51;Center D;USA;10016423;High
51;Center D;USA;10016563;High
51;Center D;USA;10016573;High
51;Center D;USA;10016813;High
51;Center D;USA;10032603;High
51;Center D;USA;10033293;High
51;Center D;USA;10033543;High
51;Center D;USA;10033593;High
51;Center D;USA;10034673;High
51;Center D;USA;10034843;High
51;Center D;USA;10035353;High
51;Center D;USA;10037073;High
51;Center D;USA;10038233;High
51;Center D;USA;10038273;High
51;Center D;USA;10039283;High
51;Center D;USA;10039863;High
51;Center D;USA;10040563;Low
51;Center E;Brazil;10045649;Low
51;Center E;Brazil;10050806;Low
51;Center E;Brazil;10050857;Low
51;Center E;Brazil;10050951;Low
51;Center E;Brazil;10051078;Low
51;Center E;Brazil;10051112;Low
51;Center E;Brazil;10051137;Low
51;Center E;Brazil;10051338;Low
51;Center E;Brazil;10051346;Low
51;Center E;Brazil;10051540;Low
51;Center E;Brazil;10051738;Low
51;Center E;Brazil;10051883;Low
51;Center E;Brazil;10052114;Low
51;Center E;Brazil;10052248;Low
51;Center E;France;10018974;High
51;Center E;France;10019134;High
51;Center E;France;10040924;Low
51;Center E;France;10041334;Low
51;Center E;Greater China;10023064;High
51;Center E;Greater China;10023854;High
51;Center E;Greater China;10025204;High
51;Center E;Greater China;10025214;High
51;Center E;Greater China;10025974;High
51;Center E;Greater China;10026264;High
51;Center E;Greater China;10026464;High
51;Center E;Greater China;10026644;High
51;Center E;Greater China;10027024;High
51;Center E;Greater China;10042494;Low
51;Center E;Greater China;10042884;Low
51;Center E;Japan;10027594;High
51;Center E;Japan;10027744;High
51;Center E;Japan;10027864;High
51;Center E;Japan;10027954;High
51;Center E;Japan;10028074;High
51;Center E;Japan;10028274;High
51;Center E;Japan;10028544;High
51;Center E;Japan;10028724;High
51;Center E;Japan;10029704;High
51;Center E;Japan;10030684;High
51;Center E;Japan;10031304;High
51;Center E;Japan;10043014;Low
51;Center E;Japan;10043114;Low
51;Center E;Japan;10043394;Low
51;Center E;Japan;10044294;Low
51;Center E;Japan;10044324;Low
51;Center E;Japan;10044454;Low
51;Center E;Japan;10044824;Low
51;Center E;SouthAfrica;10046091;Low
51;Center E;SouthAfrica;10046144;Low
51;Center E;SouthAfrica;10046322;Low
51;Center E;SouthAfrica;10046362;High
51;Center E;SouthAfrica;10046451;Low
51;Center E;SouthAfrica;10046651;Low
51;Center E;SouthAfrica;10046662;High
51;Center E;SouthAfrica;10047635;Low
51;Center E;SouthAfrica;10047911;Low
51;Center E;SouthAfrica;10048024;Low
51;Center E;SouthAfrica;10048102;Low
51;Center E;SouthAfrica;10048555;Low
51;Center E;SouthAfrica;10048855;Low
51;Center E;SouthAfrica;10048955;Low
51;Center E;SouthAfrica;10049664;Low
51;Center E;SouthAfrica;10049931;High
51;Center E;SouthAfrica;10050384;Low
51;Center E;Spain;10019704;High
51;Center E;Spain;10020904;High
51;Center E;Spain;10021014;High
51;Center E;Spain;10021944;High
51;Center E;Spain;10022264;High
51;Center E;Spain;10041824;Low
51;Center E;Spain;10041854;Low
51;Center E;UK;10017134;High
51;Center E;UK;10017694;High
51;Center E;UK;10017854;High
51;Center E;UK;10018004;High
51;Center E;UK;10018154;High
51;Center E;UK;10018464;High
51;Center E;USA;10000134;High
51;Center E;USA;10000304;High
51;Center E;USA;10001864;High
51;Center E;USA;10002354;High
51;Center E;USA;10002664;High
51;Center E;USA;10003044;High
51;Center E;USA;10003604;High
51;Center E;USA;10004864;High
51;Center E;USA;10005244;High
51;Center E;USA;10005324;High
51;Center E;USA;10005944;High
51;Center E;USA;10006414;High
51;Center E;USA;10006554;High
51;Center E;USA;10007854;High
51;Center E;USA;10007934;High
51;Center E;USA;10008164;High
51;Center E;USA;10008434;High
51;Center E;USA;10009064;High
51;Center E;USA;10009134;High
51;Center E;USA;10009414;High
51;Center E;USA;10009684;High
51;Center E;USA;10009834;High
51;Center E;USA;10010234;High
51;Center E;USA;10010744;High
51;Center E;USA;10010774;High
51;Center E;USA;10010974;High
51;Center E;USA;10011364;High
51;Center E;USA;10011594;High
51;Center E;USA;10013334;High
51;Center E;USA;10013494;High
51;Center E;USA;10014394;High
51;Center E;USA;10014994;High
51;Center E;USA;10015194;High
51;Center E;USA;10015234;High
51;Center E;USA;10015564;High
51;Center E;USA;10015864;High
51;Center E;USA;10015934;High
51;Center E;USA;10016134;High
51;Center E;USA;10033074;High
51;Center E;USA;10033294;High
51;Center E;USA;10035084;High
51;Center E;USA;10035214;High
51;Center E;USA;10035554;High
51;Center E;USA;10035884;High
51;Center E;USA;10036434;High
51;Center E;USA;10036784;High
51;Center E;USA;10037234;High
51;Center E;USA;10037714;High
51;Center E;USA;10037764;High
51;Center E;USA;10037854;High
51;Center E;USA;10038874;High
51;Center E;USA;10039084;High
51;Center E;USA;10039624;High
51;Center E;USA;10039724;High
51;Center E;USA;10039874;High
51;Center E;USA;10040584;Low
51;Center E;USA;10040654;Low
51;Center F;Brazil;10045419;Low
51;Center F;Brazil;10045705;Low
51;Center F;Brazil;10050721;Low
51;Center F;Brazil;10050829;Low
51;Center F;Brazil;10050864;Low
51;Center F;Brazil;10050945;Low
51;Center F;Brazil;10051273;Low
51;Center F;Brazil;10051453;Low
51;Center F;Brazil;10051757;Low
51;Center F;Brazil;10052212;Low
51;Center F;France;10041465;Low
51;Center F;Greater China;10022955;High
51;Center F;Greater China;10023125;High
51;Center F;Greater China;10023295;High
51;Center F;Greater China;10023495;High
51;Center F;Greater China;10023975;High
51;Center F;Greater China;10024345;High
51;Center F;Greater China;10027385;High
51;Center F;Greater China;10042435;Low
51;Center F;Japan;10027505;High
51;Center F;Japan;10027935;High
51;Center F;Japan;10028505;High
51;Center F;Japan;10028715;High
51;Center F;Japan;10029035;High
51;Center F;Japan;10029085;High
51;Center F;Japan;10029105;High
51;Center F;Japan;10029225;High
51;Center F;Japan;10030165;High
51;Center F;Japan;10030455;High
51;Center F;Japan;10030485;High
51;Center F;Japan;10030845;High
51;Center F;Japan;10030965;High
51;Center F;Japan;10043345;Low
51;Center F;Japan;10043455;Low
51;Center F;Japan;10044055;Low
51;Center F;Japan;10044425;Low
51;Center F;Japan;10044495;Low
51;Center F;Japan;10044665;Low
51;Center F;Japan;10044915;Low
51;Center F;SouthAfrica;10045836;Low
51;Center F;SouthAfrica;10045883;Low
51;Center F;SouthAfrica;10046292;Low
51;Center F;SouthAfrica;10046303;High
51;Center F;SouthAfrica;10046343;Low
51;Center F;SouthAfrica;10046556;Low
51;Center F;SouthAfrica;10046725;Low
51;Center F;SouthAfrica;10046912;Low
51;Center F;SouthAfrica;10047105;Low
51;Center F;SouthAfrica;10047196;Low
51;Center F;SouthAfrica;10047432;Low
51;Center F;SouthAfrica;10047592;Low
51;Center F;SouthAfrica;10047883;Low
51;Center F;SouthAfrica;10047905;Low
51;Center F;SouthAfrica;10048023;Low
51;Center F;SouthAfrica;10048325;Low
51;Center F;SouthAfrica;10048645;Low
51;Center F;SouthAfrica;10048896;Low
51;Center F;SouthAfrica;10048932;Low
51;Center F;SouthAfrica;10049703;Low
51;Center F;SouthAfrica;10050365;Low
51;Center F;Spain;10020015;High
51;Center F;Spain;10020075;High
51;Center F;Spain;10021125;High
51;Center F;Spain;10021675;High
51;Center F;Spain;10042115;Low
51;Center F;Spain;10042135;Low
51;Center F;UK;10017615;High
51;Center F;USA;10000055;High
51;Center F;USA;10001365;High
51;Center F;USA;10002215;High
51;Center F;USA;10003485;High
51;Center F;USA;10003795;High
51;Center F;USA;10003835;High
51;Center F;USA;10004685;High
51;Center F;USA;10005315;High
51;Center F;USA;10006015;High
51;Center F;USA;10006185;High
51;Center F;USA;10007075;High
51;Center F;USA;10007785;High
51;Center F;USA;10007855;High
51;Center F;USA;10008335;High
51;Center F;USA;10008545;High
51;Center F;USA;10008845;High
51;Center F;USA;10009395;High
51;Center F;USA;10009765;High
51;Center F;USA;10011425;High
51;Center F;USA;10012545;High
51;Center F;USA;10012625;High
51;Center F;USA;10013195;High
51;Center F;USA;10013325;High
51;Center F;USA;10014035;High
51;Center F;USA;10014405;High
51;Center F;USA;10014855;High
51;Center F;USA;10014895;High
51;Center F;USA;10015125;High
51;Center F;USA;10031915;High
51;Center F;USA;10032105;High
51;Center F;USA;10032125;High
51;Center F;USA;10032685;High
51;Center F;USA;10032895;High
51;Center F;USA;10032905;High
51;Center F;USA;10033305;High
51;Center F;USA;10033355;High
51;Center F;USA;10034105;High
51;Center F;USA;10034165;High
51;Center F;USA;10034205;High
51;Center F;USA;10034445;High
51;Center F;USA;10035235;High
51;Center F;USA;10035635;High
51;Center F;USA;10035695;High
51;Center F;USA;10035905;High
51;Center F;USA;10036115;High
51;Center F;USA;10036725;High
51;Center F;USA;10036955;High
51;Center F;USA;10037235;High
51;Center F;USA;10037875;High
51;Center F;USA;10038025;High
51;Center F;USA;10039315;High
51;Center F;USA;10039385;High
51;Center F;USA;10039445;High
51;Center F;USA;10039655;High
51;Center F;USA;10039765;High
51;Center G;Brazil;10045442;Low
51;Center G;Brazil;10045640;Low
51;Center G;Brazil;10050637;Low
51;Center G;Brazil;10050648;Low
51;Center G;Brazil;10050742;Low
51;Center G;Brazil;10050782;Low
51;Center G;Brazil;10050890;Low
51;Center G;Brazil;10051047;Low
51;Center G;Brazil;10051263;Low
51;Center G;Brazil;10051546;Low
51;Center G;Brazil;10051612;Low
51;Center G;Brazil;10051769;Low
51;Center G;Brazil;10052206;Low
51;Center G;France;10018546;High
51;Center G;France;10018926;High
51;Center G;France;10018986;High
51;Center G;France;10019336;High
51;Center G;France;10041286;Low
51;Center G;Greater China;10022366;High
51;Center G;Greater China;10022466;High
51;Center G;Greater China;10022586;High
51;Center G;Greater China;10023286;High
51;Center G;Greater China;10024836;High
51;Center G;Greater China;10025126;High
51;Center G;Greater China;10025346;High
51;Center G;Greater China;10025556;High
51;Center G;Greater China;10026186;High
51;Center G;Greater China;10026396;High
51;Center G;Greater China;10026866;High
51;Center G;Greater China;10042876;Low
51;Center G;Japan;10028836;High
51;Center G;Japan;10028906;High
51;Center G;Japan;10029496;High
51;Center G;Japan;10029556;High
51;Center G;Japan;10030896;High
51;Center G;Japan;10031356;High
51;Center G;Japan;10043596;Low
51;Center G;Japan;10044196;Low
51;Center G;Japan;10044386;Low
51;Center G;Japan;10044576;Low
51;Center G;Japan;10044916;Low
51;Center G;SouthAfrica;10045726;High
51;Center G;SouthAfrica;10046393;Low
51;Center G;SouthAfrica;10046833;Low
51;Center G;SouthAfrica;10047466;Low
51;Center G;SouthAfrica;10048373;Low
51;Center G;SouthAfrica;10048386;Low
51;Center G;SouthAfrica;10049686;Low
51;Center G;SouthAfrica;10049877;High
51;Center G;SouthAfrica;10050266;Low
51;Center G;SouthAfrica;10050397;Low
51;Center G;Spain;10019536;High
51;Center G;Spain;10019636;High
51;Center G;Spain;10019836;High
51;Center G;Spain;10020316;High
51;Center G;Spain;10021076;High
51;Center G;Spain;10021436;High
51;Center G;UK;10017066;High
51;Center G;UK;10017356;High
51;Center G;UK;10017446;High
51;Center G;UK;10017986;High
51;Center G;UK;10018316;High
51;Center G;USA;10000246;High
51;Center G;USA;10000546;High
51;Center G;USA;10000936;High
51;Center G;USA;10001106;High
51;Center G;USA;10001136;High
51;Center G;USA;10002646;High
51;Center G;USA;10003146;High
51;Center G;USA;10003696;High
51;Center G;USA;10005146;High
51;Center G;USA;10005606;High
51;Center G;USA;10006026;High
51;Center G;USA;10006416;High
51;Center G;USA;10007066;High
51;Center G;USA;10007246;High
51;Center G;USA;10007306;High
51;Center G;USA;10007406;High
51;Center G;USA;10007466;High
51;Center G;USA;10007986;High
51;Center G;USA;10008326;High
51;Center G;USA;10008776;High
51;Center G;USA;10008816;High
51;Center G;USA;10009586;High
51;Center G;USA;10009726;High
51;Center G;USA;10009916;High
51;Center G;USA;10009936;High
51;Center G;USA;10009986;High
51;Center G;USA;10010496;High
51;Center G;USA;10010656;High
51;Center G;USA;10011196;High
51;Center G;USA;10011526;High
51;Center G;USA;10012436;High
51;Center G;USA;10012526;High
51;Center G;USA;10013176;High
51;Center G;USA;10013696;High
51;Center G;USA;10013726;High
51;Center G;USA;10013786;High
51;Center G;USA;10014156;High
51;Center G;USA;10014356;High
51;Center G;USA;10014466;High
51;Center G;USA;10014866;High
51;Center G;USA;10014956;High
51;Center G;USA;10015266;High
51;Center G;USA;10015856;High
51;Center G;USA;10015996;High
51;Center G;USA;10016206;High
51;Center G;USA;10016456;High
51;Center G;USA;10016466;High
51;Center G;USA;10031566;High
51;Center G;USA;10031906;High
51;Center G;USA;10032356;High
51;Center G;USA;10032456;High
51;Center G;USA;10033126;High
51;Center G;USA;10033196;High
51;Center G;USA;10033456;High
51;Center G;USA;10034276;High
51;Center G;USA;10034296;High
51;Center G;USA;10034586;High
51;Center G;USA;10035156;High
51;Center G;USA;10035666;High
51;Center G;USA;10036186;High
51;Center G;USA;10036516;High
