	Country	Date	value	Arima ForecastValue Future	Arima ForecastValue Validation	Arima MSE	Auto-Arima ForecastValue Future	Auto-Arima ForecastValue Validation	Auto-Arima MSE	Prophet ForecastValue Future	Prophet ForecastValue Validation	Prophet MSE	Regression ForecastValue Future	Regression ForecastValue Validation	Regression MSE	Regression Slope	Regression Slope Monthly Change Proj	Regression Trend Direction
77503	Slovakia	2005-01-01	16616.13															
77504	Slovakia	2006-01-01	18864.64															
77505	Slovakia	2007-01-01	21165.11															
77506	Slovakia	2008-01-01	23691.64															
77507	Slovakia	2009-01-01	23059.24															
77508	Slovakia	2010-01-01	24962.28															
77509	Slovakia	2011-01-01	25835.0															
77510	Slovakia	2012-01-01	26647.42															
77511	Slovakia	2013-01-01	27897.6															
77512	Slovakia	2014-01-01	28927.67															
77513	Slovakia	2015-01-01	29691.52															
77514	Slovakia	2016-01-01	30895.99															
77515	Slovakia	2017-01-01	32371.22															
77516	Afghanistan	2002-01-01	859.93															
77517	Afghanistan	2003-01-01	909.65															
77518	Afghanistan	2004-01-01	906.45															
77519	Afghanistan	2005-01-01	1001.17															
77520	Afghanistan	2006-01-01	1052.67															
77521	Afghanistan	2007-01-01	1196.68															
77522	Afghanistan	2008-01-01	1236.58															
77523	Afghanistan	2009-01-01	1474.13															
77524	Afghanistan	2010-01-01	1659.11															
77525	Afghanistan	2011-01-01	1649.15															
77526	Afghanistan	2012-01-01	1834.1															
77527	Afghanistan	2013-01-01	1906.55															
77528	Afghanistan	2014-01-01	1933.02															
77529	Afghanistan	2015-01-01	1924.56															
77530	Afghanistan	2016-01-01	1936.79															
77531	Afghanistan	2017-01-01	1976.36															
77532	Albania	1990-01-01	2608.91															
77533	Albania	1991-01-01	1909.58															
77534	Albania	1992-01-01	1823.51															
77535	Albania	1993-01-01	2058.64															
77536	Albania	1994-01-01	2290.98															
77537	Albania	1995-01-01	2666.24															
77538	Albania	1996-01-01	2980.43															
77539	Albania	1997-01-01	2717.35															
77540	Albania	1998-01-01	3021.01															
77541	Albania	1999-01-01	3471.66															
77542	Albania	2000-01-01	3861.34															
77543	Albania	2001-01-01	4301.33															
77544	Albania	2002-01-01	4661.41															
77545	Albania	2003-01-01	4994.53															
77546	Albania	2004-01-01	5422.78															
77547	Albania	2005-01-01	5865.3															
77548	Albania	2006-01-01	6559.74															
77549	Albania	2007-01-01	7276.35															
77550	Albania	2008-01-01	8228.36															
77551	Albania	2009-01-01	8814.83															
77552	Albania	2010-01-01	9628.01															
77553	Albania	2011-01-01	10207.75															
77554	Albania	2012-01-01	10526.26															
77555	Albania	2013-01-01	10571.01															
77556	Albania	2014-01-01	11259.29															
77557	Albania	2015-01-01	11662.04															
77558	Albania	2016-01-01	11890.55															
77559	Albania	2017-01-01	12943.45															
77560	Algeria	1990-01-01	6614.83															
77561	Algeria	1991-01-01	6589.73															
77562	Algeria	1992-01-01	6703.06															
77563	Algeria	1993-01-01	6572.1															
77564	Algeria	1994-01-01	6516.48															
77565	Algeria	1995-01-01	6775.69															
77566	Algeria	1996-01-01	7058.42															
77567	Algeria	1997-01-01	7142.73															
77568	Algeria	1998-01-01	7476.19															
77569	Algeria	1999-01-01	7724.05															
77570	Algeria	2000-01-01	8091.61															
77571	Algeria	2001-01-01	8414.75															
77572	Algeria	2002-01-01	8909.56															
77573	Algeria	2003-01-01	9618.87															
77574	Algeria	2004-01-01	10174.25															
77575	Algeria	2005-01-01	10969.24															
77576	Algeria	2006-01-01	11330.09															
77577	Algeria	2007-01-01	11840.9															
77578	Algeria	2008-01-01	12159.37															
77579	Algeria	2009-01-01	12239.27															
77580	Algeria	2010-01-01	12607.25															
77581	Algeria	2011-01-01	12990.35															
77582	Algeria	2012-01-01	13414.39															
77583	Algeria	2013-01-01	13744.85															
77584	Algeria	2014-01-01	14247.63															
77585	Algeria	2015-01-01	14657.78															
77586	Algeria	2016-01-01	15030.18															
77587	Algeria	2017-01-01	15292.74															
77588	Angola	1990-01-01	2994.95															
77589	Angola	1991-01-01	3030.21															
77590	Angola	1992-01-01	2824.97															
77591	Angola	1993-01-01	2127.13															
77592	Angola	1994-01-01	2131.9															
77593	Angola	1995-01-01	2427.8															
77594	Angola	1996-01-01	2727.94															
77595	Angola	1997-01-01	2896.23															
77596	Angola	1998-01-01	2982.9															
77597	Angola	1999-01-01	3008.19															
77598	Angola	2000-01-01	3075.9															
77599	Angola	2001-01-01	3173.63															
77600	Angola	2002-01-01	3539.86															
77601	Angola	2003-01-01	3589.55															
77602	Angola	2004-01-01	3948.55															
77603	Angola	2005-01-01	4523.44															
77604	Angola	2006-01-01	5018.61															
77605	Angola	2007-01-01	5668.3															
77606	Angola	2008-01-01	6199.93															
77607	Angola	2009-01-01	6079.88															
77608	Angola	2010-01-01	6226.86															
77609	Angola	2011-01-01	6346.94															
77610	Angola	2012-01-01	6775.71															
77611	Angola	2013-01-01	6985.11															
77612	Angola	2014-01-01	7204.94															
77613	Angola	2015-01-01	7102.99															
77614	Angola	2016-01-01	6763.74															
77615	Angola	2017-01-01	6657.85															
77616	Antigua and Barbuda	1990-01-01	10585.07															
77617	Antigua and Barbuda	1991-01-01	11074.04															
77618	Antigua and Barbuda	1992-01-01	11270.14															
77619	Antigua and Barbuda	1993-01-01	11885.07															
77620	Antigua and Barbuda	1994-01-01	12626.81															
77621	Antigua and Barbuda	1995-01-01	12010.05															
77622	Antigua and Barbuda	1996-01-01	12690.7															
77623	Antigua and Barbuda	1997-01-01	13244.42															
77624	Antigua and Barbuda	1998-01-01	13650.73															
77625	Antigua and Barbuda	1999-01-01	14025.75															
77626	Antigua and Barbuda	2000-01-01	14983.85															
77627	Antigua and Barbuda	2001-01-01	14313.83															
77628	Antigua and Barbuda	2002-01-01	14476.64															
77629	Antigua and Barbuda	2003-01-01	15475.54															
77630	Antigua and Barbuda	2004-01-01	16629.59															
77631	Antigua and Barbuda	2005-01-01	18061.51															
77632	Antigua and Barbuda	2006-01-01	20742.44															
77633	Antigua and Barbuda	2007-01-01	22991.23															
77634	Antigua and Barbuda	2008-01-01	23157.18															
77635	Antigua and Barbuda	2009-01-01	20266.26															
77636	Antigua and Barbuda	2010-01-01	18819.59															
77637	Antigua and Barbuda	2011-01-01	18605.32															
77638	Antigua and Barbuda	2012-01-01	19412.5															
77639	Antigua and Barbuda	2013-01-01	19521.46															
77640	Antigua and Barbuda	2014-01-01	20596.04															
77641	Antigua and Barbuda	2015-01-01	21427.18															
77642	Antigua and Barbuda	2016-01-01	22636.71															
77643	Antigua and Barbuda	2017-01-01	23522.12															
77644	Argentina	1990-01-01	7323.94															
77645	Argentina	1991-01-01	8143.4															
77646	Argentina	1992-01-01	8866.92															
77647	Argentina	1993-01-01	9691.66															
77648	Argentina	1994-01-01	10340.02															
77649	Argentina	1995-01-01	10127.37															
77650	Argentina	1996-01-01	10751.64															
77651	Argentina	1997-01-01	11685.97															
77652	Argentina	1998-01-01	12129.62															
77653	Argentina	1999-01-01	11766.35															
77654	Argentina	2000-01-01	11807.25															
77655	Argentina	2001-01-01	11416.34															
77656	Argentina	2002-01-01	10214.84															
77657	Argentina	2003-01-01	11214.9															
77658	Argentina	2004-01-01	12427.76															
77659	Argentina	2005-01-01	13814.43															
77660	Argentina	2006-01-01	15223.89															
77661	Argentina	2007-01-01	16861.53															
77662	Argentina	2008-01-01	17707.23															
77663	Argentina	2009-01-01	16614.17															
77664	Argentina	2010-01-01	18329.18															
77665	Argentina	2011-01-01	19629.35															
77666	Argentina	2012-01-01	19593.58															
77667	Argentina	2013-01-01	20204.28															
77668	Argentina	2014-01-01	19863.07															
77669	Argentina	2015-01-01	20416.55															
77670	Argentina	2016-01-01	20065.08															
77671	Argentina	2017-01-01	20828.88															
77672	Armenia	1990-01-01	2418.29															
77673	Armenia	1991-01-01	2227.14															
77674	Armenia	1992-01-01	1349.79															
77675	Armenia	1993-01-01	1290.17															
77676	Armenia	1994-01-01	1422.37															
77677	Armenia	1995-01-01	1584.22															
77678	Armenia	1996-01-01	1734.24															
77679	Armenia	1997-01-01	1842.94															
77680	Armenia	1998-01-01	2014.63															
77681	Armenia	1999-01-01	2126.41															
77682	Armenia	2000-01-01	2317.69															
77683	Armenia	2001-01-01	2613.16															
77684	Armenia	2002-01-01	3019.74															
77685	Armenia	2003-01-01	3531.13															
77686	Armenia	2004-01-01	4030.99															
77687	Armenia	2005-01-01	4768.35															
77688	Armenia	2006-01-01	5606.31															
77689	Armenia	2007-01-01	6603.65															
77690	Armenia	2008-01-01	7259.24															
77691	Armenia	2009-01-01	6322.07															
77692	Armenia	2010-01-01	6565.7															
77693	Armenia	2011-01-01	7022.1															
77694	Armenia	2012-01-01	7655.18															
77695	Armenia	2013-01-01	8014.36															
77696	Armenia	2014-01-01	8422.96															
77697	Armenia	2015-01-01	8753.12															
77698	Armenia	2016-01-01	8842.69															
77699	Armenia	2017-01-01	9667.96															
77700	Azerbaijan	1990-01-01	5501.12															
77701	Azerbaijan	1991-01-01	5557.5															
77702	Azerbaijan	1992-01-01	4333.4															
77703	Azerbaijan	1993-01-01	3360.24															
77704	Azerbaijan	1994-01-01	2718.69															
77705	Azerbaijan	1995-01-01	2419.87															
77706	Azerbaijan	1996-01-01	2471.0															
77707	Azerbaijan	1997-01-01	2633.53															
77708	Azerbaijan	1998-01-01	2900.66															
77709	Azerbaijan	1999-01-01	3135.35															
77710	Azerbaijan	2000-01-01	3533.49															
77711	Azerbaijan	2001-01-01	3941.15															
77712	Azerbaijan	2002-01-01	4392.92															
77713	Azerbaijan	2003-01-01	4944.73															
77714	Azerbaijan	2004-01-01	5550.13															
77715	Azerbaijan	2005-01-01	7167.44															
77716	Azerbaijan	2006-01-01	9827.82															
77717	Azerbaijan	2007-01-01	12474.42															
77718	Azerbaijan	2008-01-01	13796.5															
77719	Azerbaijan	2009-01-01	14896.96															
77720	Azerbaijan	2010-01-01	15623.89															
77721	Azerbaijan	2011-01-01	15754.15															
77722	Azerbaijan	2012-01-01	16192.93															
77723	Azerbaijan	2013-01-01	17208.2															
77724	Azerbaijan	2014-01-01	17662.59															
77725	Azerbaijan	2015-01-01	17834.12															
